# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1912 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 25.6 xlo xhi
0 25.6 ylo yhi
0 25.6 zlo zhi
1.56755e-15 1.56755e-15 1.56755e-15 xy xz yz

3 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 15.9994 # Ow
2 1.00079 # Hw
3 0 # Lw

Pair Coeffs

1 0.155002 3.1536 # Ow
2 0 0 # Hw
3 0 0 # Lw

Atoms

186 48 3 -1.04 16.9025 3.95069 12.4397 # TIP4P Lw
187 48 2 0.52 16.0522 4.02952 12.256 # TIP4P Hw
188 48 2 0.52 17.2966 3.1745 12.3675 # TIP4P Hw
189 49 1 0 19.7079 12.4895 4.09116 # TIP4P Ow
190 49 3 -1.04 19.7278 12.4039 3.96954 # TIP4P Lw
191 49 2 0.52 19.9349 11.5601 4.05911 # TIP4P Hw
192 49 2 0.52 19.6362 12.7508 3.17313 # TIP4P Hw
193 50 1 0 13.019 6.22636 1.49205 # TIP4P Ow
194 50 3 -1.04 12.8742 6.2628 1.47754 # TIP4P Lw
195 50 2 0.52 12.2863 5.64541 1.28753 # TIP4P Hw
196 50 2 0.52 12.6208 7.09198 1.58324 # TIP4P Hw
197 51 1 0 14.575 6.85794 4.7981 # TIP4P Ow
198 51 3 -1.04 14.5784 6.93092 4.66709 # TIP4P Lw
199 51 2 0.52 14.3913 6.50675 3.9268 # TIP4P Hw
200 51 2 0.52 14.7856 7.77921 4.64602 # TIP4P Hw
201 52 1 0 22.5955 13.1964 16.1208 # TIP4P Ow
202 52 3 -1.04 22.7167 13.2384 16.1985 # TIP4P Lw
203 52 2 0.52 22.6276 13.555 17.0077 # TIP4P Hw
204 52 2 0.52 23.5104 13.1657 15.8411 # TIP4P Hw
205 53 1 0 19.205 24.7369 13.636 # TIP4P Ow
206 53 3 -1.04 19.3279 24.7148 13.5529 # TIP4P Lw
207 53 2 0.52 20.1095 24.9588 13.857 # TIP4P Hw
208 53 2 0.52 19.2604 24.3423 12.7657 # TIP4P Hw
209 54 1 0 19.7298 2.86559 2.93738 # TIP4P Ow
210 54 3 -1.04 19.6208 2.90057 3.03438 # TIP4P Lw
211 54 2 0.52 18.9365 3.37419 2.7691 # TIP4P Hw
212 54 2 0.52 19.672 2.63024 3.86339 # TIP4P Hw
213 55 1 0 13.4692 17.051 2.67236 # TIP4P Ow
214 55 3 -1.04 13.452 17.1692 2.76309 # TIP4P Lw
215 55 2 0.52 14.1091 17.4209 3.28061 # TIP4P Hw
216 55 2 0.52 12.6948 17.6046 2.77281 # TIP4P Hw
217 56 1 0 11.7019 5.69579 15.2375 # TIP4P Ow
218 56 3 -1.04 11.5956 5.78072 15.1744 # TIP4P Lw
219 56 2 0.52 10.8611 5.95731 15.6129 # TIP4P Hw
220 56 2 0.52 11.7123 6.09773 14.3689 # TIP4P Hw
221 57 1 0 10.7231 15.0881 3.8446 # TIP4P Ow
222 57 3 -1.04 10.6003 15.1584 3.79486 # TIP4P Lw
223 57 2 0.52 10.5407 15.3895 2.95462 # TIP4P Hw
224 57 2 0.52 9.94647 15.3364 4.34603 # TIP4P Hw
225 58 1 0 24.074 21.4619 18.1919 # TIP4P Ow
226 58 3 -1.04 24.0467 21.5878 18.115 # TIP4P Lw
227 58 2 0.52 23.2267 21.7983 17.9002 # TIP4P Hw
228 58 2 0.52 24.7082 22.109 17.8835 # TIP4P Hw
229 59 1 0 21.0968 17.8732 2.90811 # TIP4P Ow
230 59 3 -1.04 21.1382 17.8436 3.04921 # TIP4P Lw
231 59 2 0.52 21.0965 18.4705 3.65602 # TIP4P Hw
232 59 2 0.52 21.421 17.0452 3.26244 # TIP4P Hw
233 60 1 0 17.3293 22.4905 5.12143 # TIP4P Ow
234 60 3 -1.04 17.2338 22.6059 5.11275 # TIP4P Lw
235 60 2 0.52 16.5317 22.5526 4.59584 # TIP4P Hw
236 60 2 0.52 17.381 23.3296 5.5792 # TIP4P Hw
237 61 1 0 23.9475 15.964 20.7558 # TIP4P Ow
238 61 3 -1.04 23.8455 15.8646 20.7086 # TIP4P Lw
